"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2020,4,"B6","JetBlue Airways","BTV","Burlington, VT: Burlington International",21.00,2.00,1.94,0.00,0.00,0.00,0.06,14.00,0.00,267.00,254.00,0.00,0.00,0.00,13.00,
2020,4,"B6","JetBlue Airways","BUF","Buffalo, NY: Buffalo Niagara International",105.00,0.00,0.00,0.00,0.00,0.00,0.00,64.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"B6","JetBlue Airways","BUR","Burbank, CA: Bob Hope",12.00,1.00,1.00,0.00,0.00,0.00,0.00,9.00,0.00,30.00,30.00,0.00,0.00,0.00,0.00,
2020,4,"B6","JetBlue Airways","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"B6","JetBlue Airways","BZN","Bozeman, MT: Bozeman Yellowstone International",3.00,,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"B6","JetBlue Airways","CHS","Charleston, SC: Charleston AFB/International",62.00,4.00,3.76,0.24,0.00,0.00,0.00,29.00,0.00,167.00,142.00,25.00,0.00,0.00,0.00,
2020,4,"B6","JetBlue Airways","CLE","Cleveland, OH: Cleveland-Hopkins International",31.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"B6","JetBlue Airways","CLT","Charlotte, NC: Charlotte Douglas International",32.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"B6","JetBlue Airways","DCA","Washington, DC: Ronald Reagan Washington National",214.00,5.00,2.97,0.00,1.03,0.00,1.00,78.00,0.00,178.00,131.00,0.00,32.00,0.00,15.00,
2020,4,"B6","JetBlue Airways","DEN","Denver, CO: Denver International",24.00,1.00,1.00,0.00,0.00,0.00,0.00,12.00,0.00,153.00,153.00,0.00,0.00,0.00,0.00,
2020,4,"B6","JetBlue Airways","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",17.00,3.00,2.58,0.00,0.42,0.00,0.00,6.00,0.00,341.00,282.00,0.00,59.00,0.00,0.00,
2020,4,"B6","JetBlue Airways","DTW","Detroit, MI: Detroit Metro Wayne County",28.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"B6","JetBlue Airways","EWR","Newark, NJ: Newark Liberty International",247.00,6.00,4.94,0.00,0.06,0.00,1.00,56.00,0.00,295.00,217.00,0.00,2.00,0.00,76.00,
2020,4,"B6","JetBlue Airways","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",568.00,23.00,15.83,0.00,4.22,0.00,2.95,175.00,0.00,1481.00,1184.00,0.00,103.00,0.00,194.00,
2020,4,"B6","JetBlue Airways","HPN","White Plains, NY: Westchester County",62.00,2.00,2.00,0.00,0.00,0.00,0.00,20.00,0.00,52.00,52.00,0.00,0.00,0.00,0.00,
2020,4,"B6","JetBlue Airways","IAH","Houston, TX: George Bush Intercontinental/Houston",28.00,2.00,1.00,0.00,1.00,0.00,0.00,5.00,0.00,112.00,82.00,0.00,30.00,0.00,0.00,
2020,4,"B6","JetBlue Airways","JAX","Jacksonville, FL: Jacksonville International",63.00,2.00,1.03,0.00,0.00,0.00,0.97,31.00,0.00,118.00,51.00,0.00,0.00,0.00,67.00,
2020,4,"B6","JetBlue Airways","JFK","New York, NY: John F. Kennedy International",1001.00,20.00,9.63,1.00,4.59,0.00,4.77,363.00,0.00,1156.00,651.00,34.00,121.00,0.00,350.00,
2020,4,"B6","JetBlue Airways","LAS","Las Vegas, NV: McCarran International",70.00,2.00,1.97,0.00,0.03,0.00,0.00,36.00,0.00,69.00,68.00,0.00,1.00,0.00,0.00,
2020,4,"B6","JetBlue Airways","LAX","Los Angeles, CA: Los Angeles International",171.00,1.00,0.80,0.00,0.20,0.00,0.00,49.00,0.00,49.00,39.00,0.00,10.00,0.00,0.00,
2020,4,"B6","JetBlue Airways","LGA","New York, NY: LaGuardia",68.00,1.00,1.00,0.00,0.00,0.00,0.00,25.00,1.00,30.00,30.00,0.00,0.00,0.00,0.00,
2020,4,"B6","JetBlue Airways","LGB","Long Beach, CA: Long Beach Airport",95.00,5.00,2.86,0.00,0.26,0.00,1.88,40.00,0.00,157.00,96.00,0.00,15.00,0.00,46.00,
2020,4,"B6","JetBlue Airways","MCO","Orlando, FL: Orlando International",421.00,13.00,6.08,0.00,1.93,0.00,4.99,116.00,1.00,807.00,365.00,0.00,61.00,0.00,381.00,
2020,4,"B6","JetBlue Airways","MSP","Minneapolis, MN: Minneapolis-St Paul International",24.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"B6","JetBlue Airways","MSY","New Orleans, LA: Louis Armstrong New Orleans International",47.00,2.00,1.00,0.00,1.00,0.00,0.00,19.00,0.00,72.00,41.00,0.00,31.00,0.00,0.00,
2020,4,"B6","JetBlue Airways","ONT","Ontario, CA: Ontario International",7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"B6","JetBlue Airways","ORD","Chicago, IL: Chicago O'Hare International",48.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"B6","JetBlue Airways","ORH","Worcester, MA: Worcester Regional",26.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"B6","JetBlue Airways","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",217.00,8.00,4.32,0.00,2.76,0.00,0.93,56.00,0.00,403.00,258.00,0.00,93.00,0.00,52.00,
2020,4,"B6","JetBlue Airways","PDX","Portland, OR: Portland International",16.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"B6","JetBlue Airways","PHL","Philadelphia, PA: Philadelphia International",57.00,1.00,1.00,0.00,0.00,0.00,0.00,25.00,0.00,139.00,139.00,0.00,0.00,0.00,0.00,
2020,4,"B6","JetBlue Airways","PHX","Phoenix, AZ: Phoenix Sky Harbor International",22.00,1.00,0.00,0.00,1.00,0.00,0.00,9.00,0.00,37.00,0.00,0.00,37.00,0.00,0.00,
2020,4,"B6","JetBlue Airways","PIT","Pittsburgh, PA: Pittsburgh International",36.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"B6","JetBlue Airways","PSE","Ponce, PR: Mercedita",7.00,,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"B6","JetBlue Airways","PSP","Palm Springs, CA: Palm Springs International",7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"B6","JetBlue Airways","PVD","Providence, RI: Theodore Francis Green State",23.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"B6","JetBlue Airways","RDU","Raleigh/Durham, NC: Raleigh-Durham International",61.00,2.00,1.00,0.00,0.10,0.90,0.00,21.00,0.00,70.00,28.00,0.00,4.00,38.00,0.00,
2020,4,"B6","JetBlue Airways","RIC","Richmond, VA: Richmond International",73.00,1.00,1.00,0.00,0.00,0.00,0.00,31.00,0.00,20.00,20.00,0.00,0.00,0.00,0.00,
2020,4,"B6","JetBlue Airways","RNO","Reno, NV: Reno/Tahoe International",16.00,1.00,1.00,0.00,0.00,0.00,0.00,11.00,0.00,25.00,25.00,0.00,0.00,0.00,0.00,
2020,4,"B6","JetBlue Airways","ROC","Rochester, NY: Greater Rochester International",47.00,2.00,1.03,0.00,0.00,0.00,0.97,23.00,0.00,112.00,19.00,0.00,0.00,0.00,93.00,
2020,4,"B6","JetBlue Airways","RSW","Fort Myers, FL: Southwest Florida International",217.00,8.00,3.43,0.00,3.57,0.00,1.00,60.00,0.00,196.00,109.00,0.00,68.00,0.00,19.00,
2020,4,"B6","JetBlue Airways","SAN","San Diego, CA: San Diego International",48.00,1.00,0.88,0.00,0.12,0.00,0.00,21.00,0.00,17.00,15.00,0.00,2.00,0.00,0.00,
2020,4,"B6","JetBlue Airways","SAV","Savannah, GA: Savannah/Hilton Head International",42.00,1.00,1.00,0.00,0.00,0.00,0.00,24.00,0.00,28.00,28.00,0.00,0.00,0.00,0.00,
2020,4,"B6","JetBlue Airways","SEA","Seattle, WA: Seattle/Tacoma International",38.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"B6","JetBlue Airways","SFO","San Francisco, CA: San Francisco International",100.00,2.00,1.00,0.00,1.00,0.00,0.00,33.00,0.00,71.00,23.00,0.00,48.00,0.00,0.00,
2020,4,"B6","JetBlue Airways","SJC","San Jose, CA: Norman Y. Mineta San Jose International",11.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"B6","JetBlue Airways","SJU","San Juan, PR: Luis Munoz Marin International",296.00,22.00,10.24,0.00,6.80,0.00,4.96,60.00,0.00,979.00,498.00,0.00,209.00,0.00,272.00,
2020,4,"B6","JetBlue Airways","SLC","Salt Lake City, UT: Salt Lake City International",59.00,2.00,1.98,0.00,0.02,0.00,0.00,25.00,0.00,68.00,67.00,0.00,1.00,0.00,0.00,
2020,4,"B6","JetBlue Airways","SMF","Sacramento, CA: Sacramento International",16.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"B6","JetBlue Airways","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",20.00,1.00,1.00,0.00,0.00,0.00,0.00,7.00,0.00,162.00,162.00,0.00,0.00,0.00,0.00,
2020,4,"B6","JetBlue Airways","STT","Charlotte Amalie, VI: Cyril E King",52.00,4.00,3.00,0.00,0.00,0.00,1.00,12.00,0.00,154.00,80.00,0.00,0.00,0.00,74.00,
2020,4,"B6","JetBlue Airways","SWF","Newburgh/Poughkeepsie, NY: New York Stewart International",12.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"B6","JetBlue Airways","SYR","Syracuse, NY: Syracuse Hancock International",54.00,0.00,0.00,0.00,0.00,0.00,0.00,34.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"B6","JetBlue Airways","TPA","Tampa, FL: Tampa International",130.00,5.00,3.00,0.00,1.00,0.00,1.00,39.00,0.00,341.00,271.00,0.00,17.00,0.00,53.00,
2020,4,"DL","Delta Air Lines Inc.","ABE","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",,,,,,,,,,,,,,,,
2020,4,"DL","Delta Air Lines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",13.00,6.00,0.00,0.00,6.00,0.00,0.00,4.00,0.00,140.00,0.00,0.00,140.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","ALB","Albany, NY: Albany International",14.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","ANC","Anchorage, AK: Ted Stevens Anchorage International",49.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,46.00,0.00,0.00,46.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",6792.00,347.00,223.02,6.47,69.16,0.00,48.34,1762.00,4.00,26330.00,20388.00,473.00,2441.00,0.00,3028.00,
2020,4,"DL","Delta Air Lines Inc.","ATW","Appleton, WI: Appleton International",7.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","AUS","Austin, TX: Austin - Bergstrom International",218.00,21.00,6.53,0.00,14.10,0.00,0.37,63.00,1.00,1052.00,630.00,0.00,407.00,0.00,15.00,
2020,4,"DL","Delta Air Lines Inc.","AVL","Asheville, NC: Asheville Regional",43.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","BDL","Hartford, CT: Bradley International",110.00,4.00,1.60,1.00,1.40,0.00,0.00,31.00,0.00,256.00,123.00,95.00,38.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",94.00,5.00,4.76,0.00,0.24,0.00,0.00,36.00,0.00,177.00,169.00,0.00,8.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","BIL","Billings, MT: Billings Logan International",31.00,4.00,2.50,0.00,1.50,0.00,0.00,7.00,0.00,460.00,426.00,0.00,34.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","BIS","Bismarck/Mandan, ND: Bismarck Municipal",,,,,,,,,,,,,,,,
2020,4,"DL","Delta Air Lines Inc.","BNA","Nashville, TN: Nashville International",199.00,10.00,5.61,0.74,3.65,0.00,0.00,68.00,0.00,392.00,174.00,40.00,178.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","BOI","Boise, ID: Boise Air Terminal",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","BOS","Boston, MA: Logan International",373.00,10.00,3.95,0.89,4.16,0.00,1.00,100.00,0.00,538.00,305.00,83.00,124.00,0.00,26.00,
2020,4,"DL","Delta Air Lines Inc.","BUF","Buffalo, NY: Buffalo Niagara International",37.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",163.00,6.00,3.00,0.00,3.00,0.00,0.00,43.00,0.00,191.00,107.00,0.00,84.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","BZN","Bozeman, MT: Bozeman Yellowstone International",45.00,2.00,1.70,0.00,0.30,0.00,0.00,7.00,0.00,59.00,48.00,0.00,11.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","CAE","Columbia, SC: Columbia Metropolitan",86.00,6.00,2.26,0.00,3.74,0.00,0.00,30.00,0.00,116.00,47.00,0.00,69.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","CAK","Akron, OH: Akron-Canton Regional",29.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,44.00,44.00,0.00,0.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","CHO","Charlottesville, VA: Charlottesville Albemarle",30.00,3.00,0.91,0.00,2.09,0.00,0.00,3.00,0.00,62.00,19.00,0.00,43.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","CHS","Charleston, SC: Charleston AFB/International",87.00,2.00,1.00,0.00,1.00,0.00,0.00,26.00,0.00,96.00,20.00,0.00,76.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa",,,,,,,,,,,,,,,,
2020,4,"DL","Delta Air Lines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",78.00,3.00,1.98,0.00,1.02,0.00,0.00,23.00,0.00,256.00,165.00,0.00,91.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",193.00,4.00,3.71,0.00,0.29,0.00,0.00,68.00,0.00,249.00,233.00,0.00,16.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","CMH","Columbus, OH: John Glenn Columbus International",130.00,3.00,1.38,0.00,1.62,0.00,0.00,48.00,0.00,140.00,73.00,0.00,67.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","CRW","Charleston/Dunbar, WV: Yeager",,,,,,,,,,,,,,,,
2020,4,"DL","Delta Air Lines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",200.00,10.00,6.16,0.80,2.28,0.00,0.76,56.00,0.00,467.00,359.00,39.00,56.00,0.00,13.00,
2020,4,"DL","Delta Air Lines Inc.","DAB","Daytona Beach, FL: Daytona Beach International",58.00,1.00,1.00,0.00,0.00,0.00,0.00,19.00,0.00,105.00,105.00,0.00,0.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","DAL","Dallas, TX: Dallas Love Field",66.00,2.00,0.00,0.00,2.00,0.00,0.00,23.00,0.00,38.00,0.00,0.00,38.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","DAY","Dayton, OH: James M Cox/Dayton International",35.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",246.00,4.00,3.00,1.00,0.00,0.00,0.00,76.00,0.00,221.00,171.00,50.00,0.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","DEN","Denver, CO: Denver International",361.00,26.00,5.33,0.00,19.71,0.00,0.96,106.00,0.00,793.00,366.00,0.00,403.00,0.00,24.00,
2020,4,"DL","Delta Air Lines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",284.00,34.00,8.93,0.00,23.19,0.00,1.88,84.00,0.00,1018.00,347.00,0.00,625.00,0.00,46.00,
2020,4,"DL","Delta Air Lines Inc.","DLH","Duluth, MN: Duluth International",1.00,,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","DSM","Des Moines, IA: Des Moines International",12.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",1813.00,87.00,43.56,0.41,35.25,0.00,7.77,447.00,2.00,4747.00,3399.00,16.00,970.00,0.00,362.00,
2020,4,"DL","Delta Air Lines Inc.","ECP","Panama City, FL: Northwest Florida Beaches International",71.00,4.00,1.81,0.00,2.08,0.00,0.12,20.00,0.00,179.00,62.00,0.00,114.00,0.00,3.00,
2020,4,"DL","Delta Air Lines Inc.","ELP","El Paso, TX: El Paso International",30.00,12.00,0.94,0.00,11.06,0.00,0.00,3.00,0.00,384.00,89.00,0.00,295.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","EWR","Newark, NJ: Newark Liberty International",144.00,2.00,2.00,0.00,0.00,0.00,0.00,53.00,0.00,107.00,107.00,0.00,0.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","EYW","Key West, FL: Key West International",49.00,3.00,1.86,0.00,1.14,0.00,0.00,14.00,0.00,185.00,157.00,0.00,28.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","FAI","Fairbanks, AK: Fairbanks International",1.00,,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","FAR","Fargo, ND: Hector International",,,,,,,,,,,,,,,,
2020,4,"DL","Delta Air Lines Inc.","FAY","Fayetteville, NC: Fayetteville Regional/Grannis Field",,,,,,,,,,,,,,,,
2020,4,"DL","Delta Air Lines Inc.","FCA","Kalispell, MT: Glacier Park International",,,,,,,,,,,,,,,,
2020,4,"DL","Delta Air Lines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",227.00,8.00,2.12,0.00,5.51,0.00,0.37,77.00,0.00,242.00,120.00,0.00,112.00,0.00,10.00,
2020,4,"DL","Delta Air Lines Inc.","FNT","Flint, MI: Bishop International",1.00,,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","FSD","Sioux Falls, SD: Joe Foss Field",1.00,,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","GEG","Spokane, WA: Spokane International",59.00,5.00,2.37,0.00,2.20,0.00,0.43,22.00,0.00,152.00,83.00,0.00,59.00,0.00,10.00,
2020,4,"DL","Delta Air Lines Inc.","GNV","Gainesville, FL: Gainesville Regional",7.00,,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","GRB","Green Bay, WI: Green Bay Austin Straubel International",,,,,,,,,,,,,,,,
2020,4,"DL","Delta Air Lines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",43.00,1.00,0.86,0.00,0.14,0.00,0.00,21.00,0.00,29.00,25.00,0.00,4.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","GSO","Greensboro/High Point, NC: Piedmont Triad International",93.00,1.00,0.00,0.00,0.00,1.00,0.00,40.00,0.00,29.00,0.00,0.00,0.00,29.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","GSP","Greer, SC: Greenville-Spartanburg International",93.00,2.00,1.00,0.00,1.00,0.00,0.00,33.00,0.00,94.00,79.00,0.00,15.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",64.00,4.00,1.88,0.00,2.12,0.00,0.00,2.00,0.00,101.00,46.00,0.00,55.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","HOU","Houston, TX: William P Hobby",74.00,12.00,3.16,0.00,8.84,0.00,0.00,20.00,0.00,404.00,170.00,0.00,234.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","HPN","White Plains, NY: Westchester County",14.00,1.00,1.00,0.00,0.00,0.00,0.00,5.00,0.00,75.00,75.00,0.00,0.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field",89.00,6.00,4.59,0.00,1.41,0.00,0.00,34.00,0.00,648.00,586.00,0.00,62.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","IAD","Washington, DC: Washington Dulles International",97.00,5.00,3.96,0.00,0.04,0.00,1.00,34.00,0.00,270.00,248.00,0.00,3.00,0.00,19.00,
2020,4,"DL","Delta Air Lines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",138.00,17.00,8.72,0.00,8.28,0.00,0.00,42.00,0.00,583.00,384.00,0.00,199.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",45.00,7.00,3.18,0.00,3.82,0.00,0.00,14.00,0.00,375.00,262.00,0.00,113.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","ILM","Wilmington, NC: Wilmington International",,,,,,,,,,,,,,,,
2020,4,"DL","Delta Air Lines Inc.","IND","Indianapolis, IN: Indianapolis International",144.00,6.00,3.56,0.00,2.44,0.00,0.00,57.00,0.00,411.00,326.00,0.00,85.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","JAC","Jackson, WY: Jackson Hole",47.00,5.00,3.06,0.00,1.94,0.00,0.00,11.00,0.00,112.00,74.00,0.00,38.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","JAN","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",69.00,5.00,2.56,0.00,2.00,0.00,0.44,34.00,0.00,148.00,94.00,0.00,43.00,0.00,11.00,
2020,4,"DL","Delta Air Lines Inc.","JAX","Jacksonville, FL: Jacksonville International",124.00,3.00,2.13,0.00,0.00,0.00,0.87,43.00,1.00,199.00,179.00,0.00,0.00,0.00,20.00,
2020,4,"DL","Delta Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",488.00,9.00,6.33,0.00,2.20,0.00,0.47,182.00,0.00,435.00,337.00,0.00,48.00,0.00,50.00,
2020,4,"DL","Delta Air Lines Inc.","KOA","Kona, HI: Ellison Onizuka Kona International at Keahole",18.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,21.00,0.00,0.00,21.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","LAS","Las Vegas, NV: McCarran International",317.00,32.00,6.07,0.00,25.93,0.00,0.00,60.00,0.00,780.00,174.00,0.00,606.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","LAX","Los Angeles, CA: Los Angeles International",958.00,84.00,25.30,0.00,56.18,0.00,2.52,182.00,1.00,5153.00,3496.00,0.00,1529.00,0.00,128.00,
2020,4,"DL","Delta Air Lines Inc.","LEX","Lexington, KY: Blue Grass",29.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","LFT","Lafayette, LA: Lafayette Regional Paul Fournet Field",29.00,4.00,0.00,0.00,4.00,0.00,0.00,7.00,0.00,65.00,0.00,0.00,65.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","LGA","New York, NY: LaGuardia",419.00,12.00,7.00,0.00,3.00,0.00,2.00,170.00,1.00,527.00,242.00,0.00,90.00,0.00,195.00,
2020,4,"DL","Delta Air Lines Inc.","LIH","Lihue, HI: Lihue Airport",15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",72.00,5.00,0.53,0.00,4.47,0.00,0.00,23.00,0.00,100.00,8.00,0.00,92.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","MCI","Kansas City, MO: Kansas City International",138.00,13.00,3.55,0.00,8.58,0.00,0.86,55.00,0.00,418.00,174.00,0.00,206.00,0.00,38.00,
2020,4,"DL","Delta Air Lines Inc.","MCO","Orlando, FL: Orlando International",340.00,13.00,6.76,0.00,6.24,0.00,0.00,122.00,0.00,575.00,420.00,0.00,155.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","MDT","Harrisburg, PA: Harrisburg International",16.00,1.00,0.71,0.00,0.29,0.00,0.00,4.00,0.00,17.00,12.00,0.00,5.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","MDW","Chicago, IL: Chicago Midway International",60.00,4.00,2.61,0.00,1.39,0.00,0.00,23.00,1.00,78.00,48.00,0.00,30.00,0.00,0.00,
2020,4,"DL","Delta Air Lines Inc.","MEM","Memphis, TN: Memphis International",130.00,13.00,6.45,0.00,6.41,0.00,0.14,39.00,0.00,683.00,425.00,0.00,245.00,0.00,13.00,
2020,4,"DL","Delta Air Lines Inc.","MHT","Manchester, NH: Manchester-Boston Regional",,,,,,,,,,,,,,,,
2020,4,"DL","Delta Air Lines Inc.","MIA","Miami, FL: Miami International",212.00,8.00,4.52,0.00,3.48,0.00,0.00,82.00,0.00,445.00,327.00,0.00,118.00,0.00,0.00,
